320,华南农学院,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
321,南京中医药大学,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
322,同济医科大学,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
323,哈尔滨建筑大学,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
324,国防科技大学,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1,1
325,安徽理工大学,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
326,康奈尔大学,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
327,新西兰梅西大学,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
328,日本国立九州大学,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
329,日本筑波大学,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
330,武汉水运工程学院,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
331,法国里摩日大学,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
332,爱尔兰国立大学,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
333,美国宾夕法尼亚大学,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
334,英国史查克莱大学,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
335,英国赫特福德大学,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
336,西南交通大学,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0
337,西南石油大学,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
338,西班牙马德里大学,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
339,（法国）巴黎南大学,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
340,东北林业大学,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
341,东北石油大学,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
342,中南工业大学,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
343,中国农业大学,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2
344,中国预防医学科学院,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
345,加拿大卡尔加里大学,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
346,华东石油学院,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1
347,南京医科大学,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
348,南京师范学院,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
349,安徽师范大学,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
350,山西大学,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
351,德国柏林工业大学,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
352,新疆大学,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
353,武汉测绘科技大学,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
354,河北医科大学,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
355,河海大学,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
356,白求恩医科大学,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
357,空军工程大学,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
358,英国邓迪大学,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
359,西北农业大学,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
360,西北农林科技大学,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
361,重庆建筑大学,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
362,鲁汶大学,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
363,中国传媒大学,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
364,中国纺织大学,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
365,北京医科大学,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
366,华中科技大学,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
367,南斯拉夫铁托格勒大学,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
368,国防科学技术大学,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
369,希腊克里特大学,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
370,新疆兵团奎屯农校,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
371,新西兰奥塔哥大学,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
372,日本冈山大学,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
373,日本名古屋大学,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
374,法国Franche-Comté大学,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
375,湖南农学院,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
376,湖南师范大学,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
377,美国堪萨斯州立大学,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
378,英国伯明翰大学,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
379,首都医科大学,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
380,上海医科大学,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
381,上海第二医科大学,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
382,中国人民解放军农牧大学,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
383,中国地质大学,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
384,包头医学院,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
385,华东理工大学,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
386,华北电力学院,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
387,南京林产工业学院,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
388,哈尔滨工程大学,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
389,太原机械学院,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
390,成都电讯工程学院,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
391,比利时根特大学,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
392,江汉石油学院,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
393,江苏农学院,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
394,海军工程学院,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
395,百泉农业专科学校,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
396,石油大学,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
397,西南财经大学,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
398,辽宁工程技术大学,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
399,长安大学,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
400,长春光机学院,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
401,北京林业大学,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
402,北方交通大学,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
403,原山东工学院,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
404,太原工学院,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
405,德国Hohenheim大学,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
406,成都科技大学,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
407,无锡轻工业学院,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
408,日本东京工业大学,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
409,昆明理工大学,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
410,杭州大学,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
411,武汉科技大学,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
412,河北地质学院,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
413,浙江工业大学,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
414,燕山大学,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
415,第三军医大学,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
416,西安矿业学院,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
417,青岛海洋大学,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
418,不列颠哥伦比亚大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
419,中山医科大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
420,北京邮电大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
421,华中理工大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
422,华北电力大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
423,原第二炮兵工程学院,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
424,哈尔滨建筑工程学院,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
425,国际水稻研究所/菲律宾大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
426,广州中医药大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
427,无锡轻工大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
428,日本三重大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
429,日本国立弘前大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
430,日本山梨医科大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
431,武汉理工大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
432,江南大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
433,江西理工大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
434,浙江丝绸工学院,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
435,美国内华达大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
436,三峡大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
437,上海交通大学医学院,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
438,中南林业科技大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
439,云南中医学院,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
440,北京化工大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
441,南京化工大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
442,原中国人民解放军工程兵工程学院,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
443,原长春地质学院,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
444,山东矿业学院,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
445,广州华南理工大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
446,德国波恩大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
447,日本国立爱媛大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
448,日本鸟取大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
449,电子科技大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
450,西北师范大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
451,西安理工大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
452,解放军信息工程大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
453,解放军信息工程学院,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
454,解放军理工大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
