0,1
王坚,    云计算技术专家，主要从事云计算技术与产业化研究。1962年10月出生于浙江省杭州市。1990年毕业于杭州大学，获博士学位。     2019年当选中国工程院院士。
王金南,    环境规划与管理专家，主要从事生态环境规划和生态文明研究。1963年7月出生于浙江省金华市。2006年毕业于清华大学，获博士学位。     2017年当选中国工程院院士。
王陇德,    卫生管理和疾病控制专家，主要从事流行病学、公众健康促进和卫生管理研究。1947年1月出生于甘肃省兰州市。1982年毕业于中国医学科学院，获硕士学位。     2009年当选中国工程院院士。
王自力,    可靠性工程技术专家，主要从事可靠性系统工程理论研究与重大工程管理实践。1964年10月出生于江苏省南京市。1988年毕业于北京航空学院，获工学硕士学位。     2021年当选中国工程院院士。
向巧,    航空发动机工程科技与系统工程管理专家，长期从事航空发动机先进制造、再制造与维护保障技术、高端装备复杂系统工程管理研究。1963年6月出生于重庆市彭水县。2010年毕业于北京航空航天大学，获工学博士学位。     2015年当选中国工程院院士。
谢玉洪,    海洋油气勘探开发工程管理专家，主要从事海洋油气勘探开发理论技术研究和工程管理。1961年2月出生于河北省沧州市。2005年毕业于中国地质大学（武汉），获博士学位。     2021年当选中国工程院院士。
杨长风,    航天系统总体技术与工程管理专家，主要从事航天系统顶层设计、复杂巨系统工程管理、卫星导航定位授时体系建设应用等研究。1958年2月出生于湖南省益阳市南县。1982年毕业于国防科技大学，获学士学位，2004年获博士学位。     2021年当选中国工程院院士。
杨宏,    载人航天器系统工程管理专家，主要从事载人航天器系统工程的研究与管理工作研究。1963年11月出生于吉林省通化市。2021年毕业于北京航空航天大学，获博士学位。     2021年当选中国工程院院士。
杨善林,    管理科学与信息系统工程专家，主要从事智能决策理论与技术、信息系统理论与技术以及发展战略规划与系统管理理论研究。1948年10月出生于安徽省怀宁县。1985年毕业于合肥工业大学，获硕士学位。     2013年当选中国工程院院士。
张守攻,    森林培育和森林经理专家，主要从事人工林培育和森林可持续经营等研究。1957年7月出生于安徽省淮南市。1990年毕业于北京林业大学，获博士学位。     2017年当选中国工程院院士。
赵晓哲,    信息系统工程专家，主要从事指挥控制信息系统工程领域研究。1963年7月出生于辽宁省大连市。1992年毕业于大连理工大学，获博士学位。     2011年当选中国工程院院士。
郑南宁,    人工智能与自动控制工程专家，主要从事计算机视觉与模式识别、人工智能及其先进计算架构研究。1952年12月出生于江苏省南京市。1985年毕业于日本庆应大学，获博士学位。     1999年当选中国工程院院士。
周建平,    航天工程系统设计与技术管理专家，主要从事载人航天工程设计和研制试验工作研究。1957年1月出生于湖南省沅陵县。1989年毕业于国防科技大学，获工学博士学位。     2013年当选中国工程院院士。
巴德年,    免疫学专家，主要从事肿瘤免疫分子机制研究。1938年10月出生于吉林省四平市。1982年毕业于日本北海道大学，获博士学位。     1994年当选中国工程院院士。
陈清泉,    电动汽车、电力驱动和智慧能源学专家，主要从事电动汽车、电力驱动、智慧能源、四网四流融合领域研究。1937年1月出生于印尼马吉朗市。1957年北京矿业学院（现中国矿业大学）毕业，1959年清华大学研究生班进修，1982年获香港大学博士学位，2008年获英国洛夫堡大学荣誉技术博士学位。     1997年当选中国工程院院士
程天民,    防原医学与病理学专家，主要从事创伤战伤病理研究。1927年12月出生于江苏省宜兴市。1951年毕业于第六军医大学，获学士学位。     1996年当选中国工程院院士。
杜祥琬,    核物理工程技术专家，主要从事核武器物理、强激光和能源战略研究。1938年4月生于河南省南阳市（籍贯开封）。1964年毕业于莫斯科工程物理学院。     1997年当选中国工程院院士。
傅志寰,    铁路工程与管理专家，主要从事铁路、节能及综合交通运输研究。1938年4月出生于黑龙江省哈尔滨市。1961年毕业于莫斯科铁道学院，获学士学位。     2001年当选中国工程院院士。
郭重庆,    机械制造工艺与设备、设施规划与设计及产业发展战略专家，主要从事工程设计及管理科学与工程研究。1933年6月生于甘肃省兰州市。1957年毕业于哈尔滨工业大学，获学士学位。     1995年当选中国工程院院士。
